"Num","Path","Name","Length","Modified","sha-256","Format","parseproblem"
"397","Nosworthy%20part%201/","Chapt 27 Wilderness RTF.rtf","53364","Sun Oct 27 18:21:50 GMT 2002","84243bf22ffc648e56b88809b83c52bafcd4716eafb7f1dd080f2887a122ecd3","application/rtf","false"
"398","Nosworthy%20part%201/","Chapt 28 Spotsylvania RTF.rtf","62087","Sun Oct 27 18:22:14 GMT 2002","ad27a8614bb41b68763d5f2d25b3a89ac10c8d665bf3c92f0d23c1da0f49970f","application/rtf","false"
"399","Nosworthy%20part%201/","Chapt 29 Trench warfare RTF.rtf","76232","Sun Oct 27 18:22:32 GMT 2002","c2858f798b49d108bd35f189996f26c227d9da936c948e9be3f5857245e2abbf","application/rtf","false"
"400","Nosworthy%20part%201/","Chapt 30.doc","91751","Wed Dec 11 11:53:00 GMT 2002","c83362c4ff976afbaf40c21e208a806628a84fa9e2428b41a2fddff710bdd820","application/rtf","false"
"401","Nosworthy%20part%201/","Chapt 31 Bayonetb rtf.rtf","55023","Sun Oct 27 18:22:48 GMT 2002","6c30712195f969dddfe9e992e7d09974f6a3d3cc7875217ea66a9a6cfc4cf8ff","application/rtf","false"
"402","Nosworthy%20part%201/","Chapt 32 Breechloaders rtf.rtf","77382","Sun Oct 27 18:23:06 GMT 2002","6ca3b82aded57b7807f53e9bda6282276ebbcf4d7278e01e536f14972c1b9c3b","application/rtf","false"
"403","Nosworthy%20part%201/","Chapt 33Latest in European Tactics RTF.rtf","31870","Sun Oct 27 18:23:34 GMT 2002","37298b379ba454816c8a7b8f045affb4702fa3477f3ff4460c3cd546edfa1c04","application/rtf","false"
"404","Nosworthy%20part%201/","Chapt 35 BIBLIBRY (Civil War) rtf.rtf","76217","Fri Dec 13 09:29:14 GMT 2002","52d4be2869ce6954596338a97ec79d549fca95f29461b3cf2090c4e6cc5698db","application/rtf","false"
"405","Nosworthy%20part%203/","austerli.doc","28160","Tue Dec 03 08:43:28 GMT 2002","6948088e686e4512c110f8e5e61f1bee59f4e0c1253c7fbb66d927b74de57aee","application/msword","false"
"406","Nosworthy%20part%203/","Brent's ACW 5.doc","114827","Wed Sep 25 06:40:06 BST 2002","376924fe6ee438e01287acb2e15c461d9b9413da5d742de21b6db8f778e900b7","application/rtf","false"
"407","Nosworthy%20part%203/","Brent's ACW 6.doc","54316","Wed Sep 25 06:43:44 BST 2002","1cb8b882b3b65051f79bd72dfbbab9b2bdb2d0ed735e394215029e2750af26fd","application/rtf","false"
"408","Nosworthy%20part%203/","Chapt 07 Begining RTF.rtf","41299","Sat Sep 28 09:23:16 BST 2002","c098488c6b5bf94c8a80186e0b5e163a42db6dd5e71211cdb56721728155c135","application/rtf","false"
"409","Nosworthy%20part%203/","Chapt 13.doc","41455","Wed Dec 11 11:43:18 GMT 2002","eec174ad0d7df2a110ed6f8c4e1146c6180c4f9ffee154947ddf8ea82b8cdbd5","application/rtf","false"
"410","Nosworthy%20part%203/","Chapt 14.doc","48742","Wed Dec 11 11:46:10 GMT 2002","80030f79534f6d5d4769f96d033f61ee3e72465b19793e5d81ae4c9c59633aa5","application/rtf","false"
"411","Nosworthy%20part%203/","Chapt 35 Conclusion.doc","55108","Tue Oct 29 06:57:22 GMT 2002","d8d91ef7a2b8b8999c1f0c6c627e516e585f0418d015c90933755a3f3e55d53e","application/rtf","false"
"412","Nosworthy%20part%203/","Chaptt 34.doc","55550","Wed Dec 11 11:55:20 GMT 2002","63a41fa33594a0e640720bdfc592e485c39e5c415d13f56ac1f1d9c1d12961ed","application/rtf","false"
"413","Nosworthy%20part%203/","William T Sherman.doc","23552","Sun Jan 12 13:26:34 GMT 2003","d896f2af2593acc6387e974adf556e8d03215367cc53d7e203748b02c977462f","application/msword","false"
"414","published%20work/desert%20War%20Osprey/","Desert artwork captions.doc","75776","Sun Sep 02 18:07:42 BST 2007","1c81260f82d7ec788ee280ffea8677ea827a887964056c62a0500c86c33d1352","application/msword","false"
"415","published%20work/desert%20War%20Osprey/","Desert photo captions.doc","67584","Sun Sep 02 18:36:36 BST 2007","04c7cc1d5c4852c9cd9ced69f05afba0245676ad4dddf0ab38cebb8e93c359ce","application/msword","false"
"416","published%20work/desert%20War%20Osprey/","Desert Tactics bw Diagrams #2.doc","54272","Sun Sep 02 20:05:38 BST 2007","d353862be1cd51c91a9647e89aa810a1ff5aa302a9e41135d75fee022571cdc9","application/msword","false"
"417","published%20work/desert%20War%20Osprey/","Desert Tactics bw Diagrams.doc","92160","Sat Sep 01 13:13:30 BST 2007","77322c295414af1765102c46acadc1d444b195749e771189ede5f4934f6efd6f","application/msword","false"
"418","published%20work/desert%20War%20Osprey/","Final Desert Tactics Text.doc","146432","Sun Sep 02 20:02:46 BST 2007","42509bb53dd95adaec32d81aa9a923c26854cbe8f891986d11da57780b20c9d2","application/msword","false"
"419","published%20work/desert%20War%20Osprey/","List of desert bw Diagrams.doc","26112","Sun Sep 02 20:03:38 BST 2007","4ddb4dc99e9ecf87f1fe70305788bb3dca1c183654dac0715527de8b59f6fec4","application/msword","false"
"420","published%20work/disk%201/","Final 10 Harman Rifles.doc","147968","Wed Nov 11 20:52:52 GMT 1998","53b123ac0855ca9a026f46d504634a23b8575f2c30e46fbadac1a77fbdf39dc6","application/msword","false"
"421","published%20work/disk%201/","Final 11-Esdaile-Oman.cha.doc","62420","Wed Nov 11 20:54:00 GMT 1998","654e778321e23fc560d0dc7ca374e629db1582d339ff1ca1dee1050e65b15bd7","application/octet-stream","false"
"422","published%20work/disk%201/","Final 3-Arnold's French.doc","116224","Wed Nov 11 20:41:42 GMT 1998","c4b1050f98159ed14507279df729fa736e5d1f4f0b1dd44d048e2de543883ca4","application/msword","false"
"423","published%20work/disk%201/","Final 4- Hayth Brit.Army.doc","126464","Wed Nov 11 20:42:34 GMT 1998","b1b8815b4673a1e45d4b9a1901f1b2f1ba9f1d37f713d4f367ab2bc048d407ee","application/msword","false"
"424","published%20work/disk%201/","Final 7-Guerrillas - Chartrand.doc","100352","Wed Nov 11 20:43:34 GMT 1998","f84f7d18cb9f872a85a8003e7a6055b29e9de5a3690ce99cdcd5b1a18017407f","application/msword","false"
"425","published%20work/disk%201/","Final 8b-Hayth- Sieges.doc","74752","Wed Nov 11 20:45:04 GMT 1998","a0080170dfa12b286a4c7efd27a21db4695f94332fbe7d1d6d6d47826784f222","application/msword","false"
"426","published%20work/disk%201/","Final 9-Nosworthy.doc","164864","Mon Jan 11 23:49:56 GMT 1999","4f80b82ebb42c805d0cc96bcf6faf51e223cb01c24aa8bdd14191af77da81cfa","application/msword","false"
"427","published%20work/disk%201/","Final Appendix 3-Guerrill.doc","91136","Wed Nov 11 20:46:06 GMT 1998","aeb2896a646607ec53f675e0c4057db107374ec6c0221507c29934ea077a2bbf","application/msword","false"
"428","published%20work/disk%201/","Final Appendix4 -Sieges.doc","29184","Wed Nov 11 20:47:10 GMT 1998","f7c84a33222552e73a5306b823309b962754f6ddef4a03d56412414a81bd91fe","application/msword","false"
"429","published%20work/disk%201/","Final Bibliog-Jsahr.doc","64512","Wed Nov 11 20:51:08 GMT 1998","14598c30250039a48ce57b93eec6b7f2a29ed8ef634ef1a274170b6b909c3abf","application/msword","false"
"430","published%20work/disk%201/","Final Editorial-Oman9 for PC.doc","93696","Wed Nov 11 20:50:28 GMT 1998","96be2fbbb90c8f918f3592f71d14d67710b140d8cbb661d6624441b60306832c","application/msword","false"
"431","published%20work/disk%201/","Maybe Final 9-Nosworthy.doc","174080","Wed Nov 11 20:48:12 GMT 1998","f3192353d8734f7828df7b0d41217a73c97d3ebafca920c724f6b43a19d72028","application/msword","false"
"432","published%20work/disk%202/","Bathtub - Bathtub 41.doc","28672","Fri May 12 07:02:54 BST 2006","58b9f8272cae3468a406d223e937c23be3e4bc43b0f24541f887a2966b4207a8","application/msword","false"
"433","published%20work/disk%202/","Bathtub - Map for turn 37.doc","37888","Sun Apr 16 18:35:06 BST 2006","0c70b6b6bce33e5042d92ca21706c886161e8bff5bd66207957ff23393a845bf","application/msword","false"
"434","published%20work/disk%202/","Bathtub - Tortilla 39.doc","23552","Fri May 12 11:40:50 BST 2006","de6e00988dc1a0e08b0f180e9a4c55878021a665526610a9712bb63d52276ac4","application/msword","false"
"435","published%20work/disk%202/","Bathtub - Tortilla NEXT.doc","67584","Mon May 15 04:17:46 BST 2006","dc5e17f9d5c0d84efcc3f91b1f90ce9585ee8df8335bc0b70bb0b3aaaca11e3b","application/msword","false"
"436","published%20work/disk%202/","Captions for Don Aird's pix.doc","25088","Sun Apr 09 13:41:22 BST 2006","465d8c061098c0a5d220759dae58e43f752b36e9f320af85497b5b36599b78ee","application/msword","false"
"437","published%20work/disk%202/","Captions for J&R pix.doc","67072","Tue Apr 11 11:34:08 BST 2006","ffad451ae967f509b4610cd40ad46c3e49ef0bcd2eac70e8371ca0b5656c34ab","application/msword","false"
"438","published%20work/disk%202/","CATFISH.doc","23552","Sun May 21 08:00:34 BST 2006","4fbd627e55cfe758cebe737b20ac8f915ffa016c5e8934af2a3870b4163ef503","application/msword","false"
"439","published%20work/disk%202/","Consolidated Captions for pix.doc","101376","Thu Apr 13 16:37:10 BST 2006","2a04a255db6bbe3c3e294daaa2aeed26923ce5c01aede80d3dc46797ee9ae990","application/msword","false"
"440","published%20work/disk%202/","Consolidated list of Pictures.doc","46592","Tue Apr 04 14:54:18 BST 2006","e93097326dd29080938d74e139cbdcf44cbe6682634f871a526918cfd270dd0c","application/msword","false"
"441","published%20work/disk%202/","D Rowland's 'Stress of Battle'.doc","20992","Fri May 12 16:54:06 BST 2006","2364faa058d1dbb3f1a91d16433919f2ce4d065eeac4d59b02dcb33b512ecdc8","application/msword","false"
"442","published%20work/disk%202/","Final FSB picture Briefs.doc","38400","Sun May 07 12:43:16 BST 2006","eebef63599ec8c92c4debc1d2bc259c6cc2192640c81029b2d1f2b71ddb900f4","application/msword","false"
"443","published%20work/disk%202/","FSB Names & SMATS.doc","29696","Sun May 07 17:19:18 BST 2006","990a8d4d9e77abc1149382a1e4d2d215a52139792269270d62d9b9ce978ef8e0","application/msword","false"
"444","published%20work/disk%202/","Letter for Xmas '06.doc","27648","Thu May 25 19:11:08 BST 2006","65b7095282ba0289a4f935f69e310026caa9dca94d21a7e5a3c2b26a40175263","application/msword","false"
"445","published%20work/disk%202/","List of Don Aird's pictures.doc","24064","Tue Apr 04 15:21:38 BST 2006","20b36451f4af33d711068d4e315654e86f5a816bb83053e98e79707a5009a718","application/msword","false"
"446","published%20work/disk%202/","Memo Allied ships 23 Aug.doc","29696","Fri May 12 11:35:18 BST 2006","248d7c0a099ffe5435324ae7c44de96fdb27892d731c6ac2513d5f69fd354789","application/msword","false"
"447","published%20work/disk%202/","My final list of JA FSB photos.doc","51200","Mon Apr 03 11:33:12 BST 2006","516b7b403030ee6a5fb848086c9494fe9962b89e0fd9a93d1ccee1455806a5fb","application/msword","false"
"448","published%20work/disk%202/","Non-Arnold FSB pictures.doc","23040","Mon Feb 13 23:47:16 GMT 2006","5e5217d93084662cf0842aaaf26eca3bee5938e1127f49d94ce9385d5325c1c8","application/msword","false"
"449","published%20work/disk%202/","Osprey FSBs ACCOUNTS.doc","23040","Tue Apr 04 18:18:10 BST 2006","237fe74d8ab367ee275fa7d5cec937133905a20788acfb842a8fb38966d4db8c","application/msword","false"
"450","published%20work/disk%202/","Osprey FSBs Admin.doc","99328","Sat Mar 25 12:25:48 GMT 2006","a8f35b2e42cce9403cebe6a37914b6477b538bc19cf5cceca349f214399c1fb0","application/msword","false"
"451","published%20work/disk%202/","Osprey FSBs Final TEXT.doc","175104","Thu May 04 13:55:52 BST 2006","38b0ceb4a64b3cf6e98a36a8367147ac7a3f44df683a2cee56909590542bf5c7","application/msword","false"
"452","published%20work/disk%202/","Umpire's Diary 2.doc","220160","Mon Apr 10 03:24:30 BST 2006","211c97bebc34a9f081e9435566b62064f15a6eb95c44bb1460c80c55733cedbe","application/msword","false"
"453","published%20work/disk%202/","Umpire's Diary 3.doc","83456","Tue May 30 13:57:24 BST 2006","e753f5067329570aa6231427b1b69b2c73be7865ac9b43991a461260581c6e30","application/msword","false"
"454","published%20work/disk%202/","Umpire's Private Diary.doc","46080","Thu Aug 10 17:47:40 BST 2006","e5fb13e1f2377ad5318c866e51e63f9b3420732282aa29787806509127ee079c","application/msword","false"
"455","published%20work/The%20Hinge%20Book%20by%20Tsouris/","Final 9-Nosworthy.doc","246784","Fri Mar 30 15:07:38 BST 2001","98be7a2b43fa46990e728723207fa01e320a3987ab7f4af9e9300da3447b9e83","application/msword","true"
"456","published%20work/The%20Hinge%20Book%20by%20Tsouris/","TSOURAS_.DOC","54554","Thu Mar 29 07:11:32 BST 2001","bf21a67e298f9d7fec3bd61bdb4db3b250fd038ae4b5ff609fb6f52b75ed2a4a","text/plain","false"
"457","published%20work/WW1/","1st Test Spread.doc","35328","Mon Oct 10 20:00:38 BST 2005","e8eb575cbb1b42c6ca06a0168bd88ea1982313a688dc073f713c99eb79f5712e","application/msword","false"
"458","published%20work/WW1/","Brolin's NCOs.doc","14255","Fri Oct 07 12:12:36 BST 2005","3352e44974224a093a876b6b0e7baf845e09e402093fad816a9616238a4f1fb6","text/plain","false"
"459","published%20work/WW1/","BWF Text.doc","92672","Wed Sep 14 07:46:12 BST 2005","eb851ec7028702f900e18b45ec39e4a8fc2026046eeaad2203f1f60a44adfb23","application/msword","true"
"460","published%20work/WW1/","New WW1 FB","112640","Sun Sep 04 17:21:14 BST 2005","1089159f0490b0b71929df209709cc0200630a8cf0e7b7390b369245d5e826a1","application/msword","true"
"461","published%20work/WW1/","New WW1 FB.doc","163840","Tue Sep 13 07:30:52 BST 2005","eaa32b7c7608134ea205ace8eb9c1bc41c4b1f8d3519357a25cf804f2718e038","application/msword","true"
"462","published%20work/WW1/","Revised WW1 FB.doc","217088","Mon Sep 19 06:59:10 BST 2005","819004aef70a630f818429b0b754205169e9357170a082d512572ec9b3159575","application/msword","true"
"463","published%20work/WW1/","Taiwan Crisis.doc","29184","Tue Oct 11 15:18:54 BST 2005","7f6f0f054672c2f32765488a110c87adb18e626627743cc23432d8e3923bd3f1","application/msword","false"
"464","published%20work/WW1/","Tommy on the Sommy","67584","Tue Sep 06 19:10:40 BST 2005","b79f0039c0b95df1f863ed414647686289c9ecbe6f07a3ae9b847b294564b135","application/msword","false"
"465","published%20work/WW1/","Tommy on the Sommy.doc","56320","Wed Sep 07 07:37:48 BST 2005","8c9aa75dbb38be7753455a45253cbcede131bfe985f53d009fd5ead699f51d56","application/msword","false"
"466","published%20work/WW1/","Transportable BWF Text.doc","32768","Wed Sep 14 07:48:02 BST 2005","aa1ad771d82f28b79672e3b87d62123e288dd26df1f4d0759eec68657e25233e","application/msword","false"
"467","published%20work/WW1/","West Front P&S Text 1.doc","129536","Tue May 08 13:18:20 BST 2007","9171b01f37b67e0b7facf65027a3500a46165533e194161acd3afe54770dd7dc","application/msword","false"
"468","published%20work/WW1/","West Front P&S Text 2.doc","142848","Mon May 07 16:37:36 BST 2007","d695cf38062348ea4ae8a5fc8b1464e03b6c6da678b2416ed3d7b82558d92009","application/msword","false"
"469","published%20work/WW1/","West Front P&S Text 3.doc","124928","Mon May 07 18:10:22 BST 2007","6895fa4933bcd217b11cc83e6bd25f5504ea3aecd906e44087ec1779fe1320e0","application/msword","false"
"470","published%20work/WW1/","Xmas Letter 2005.doc","31232","Sat Oct 08 13:08:56 BST 2005","cc5e6543828354ab7d3601157a280f56d58e28f332aee17990f90a530965642f","application/msword","false"
"471","rank%20and%20pay%20of%20sapper%20book/","CHAPS1-7.DOC","386048","Thu Jul 03 22:00:22 BST 1997","160144a1bbc32072ed51c9adcf0756e1e3e38f91a9f1c673fefa8c0508bb02cf","application/msword","true"
"472","rank%20and%20pay%20of%20sapper%20book/","PGINDEX.DOC","44544","Thu Aug 14 20:21:38 BST 1997","6ccd7f0bf468d680e0bd525ce340c6a3cad0f6c45f54e0c78d0a0a4de3d2aa52","application/msword","true"
"473","SAGSET/SAGSET%20backup/","ATTENDANCE LISTS.doc","22528","Sun May 27 14:32:32 BST 2007","921ed9d9296a12fdae39146543a5f7449c5a5eb562e457901b13f69786d2f897","application/msword","false"
"474","SAGSET/SAGSET%20backup/","C.Bourles @ SAGSET conference.doc","20992","Fri May 25 12:36:24 BST 2007","f7f782d6ab5775bf4509bc0b7c74ec938ccbce53dcce82daee2dedf3dec7b527","application/msword","false"
"475","SAGSET/SAGSET%20backup/","CONFERENCE PROGRAMME.doc","24576","Tue May 29 10:29:44 BST 2007","d3ed0c427f3b68cfaf5ae34be3236fdbb438dd7fecfd3202884a7ccc5cd9aab8","application/msword","false"
"476","SAGSET/SAGSET%20backup/","Old sent e-mails.doc","91648","Tue May 29 16:13:20 BST 2007","66a72153b14425bdfcc78527ba6fa86bd84d5cf56bea6e4ad616d92587fc0521","application/msword","false"
"477","SAGSET/SAGSET%20backup/","Questioning ‘fun’ and ‘learning’ SAGSET 07.doc","28672","Sun May 27 15:29:00 BST 2007","674dcf603aefdb70bbc206d7947d505f9b596f0cf0af854695ac5ae5e32018ae","application/msword","false"
"478","SAGSET/SAGSET%20backup/","resume_claude_bourles.doc","24064","Fri May 25 12:36:46 BST 2007","d7709ed5bb6e0d972a03bea78f919f678516f31fb61e19c56192b211c05e93d7","application/msword","false"
"479","SAGSET/SAGSET%20backup/","SAGSET Yearbook #16.doc","188416","Wed Oct 10 17:23:10 BST 2007","3cf76edb48787d4b1250785b54bee77c79233a45bcbfacdd1cd6d561c420b041","application/msword","false"
"480","SAGSET/SAGSET%20backup/","SPEAKERS LISTS.doc","50688","Tue May 29 10:28:16 BST 2007","09422ec95902ba88afb948925836594835e4dcac21f6cad87bd57bbdaf26b051","application/msword","false"
"481","SAGSET/SAGSET%20backup/","Umpire's Secret Tarragona diary.doc","28160","Mon Oct 15 07:18:58 BST 2007","7d61584b18ab62360e8ec1cbca70ca146c25fbf0cecf331313a3f3f7f154eca7","application/msword","false"
"482","SAGSET/SAGSET%20backup/","Yearbook #16 - 2.doc","49152","Tue Jan 08 16:01:22 GMT 2008","74519aec642210906839b6254dc16d04cfab8a137e7043eb3468bf010b6a4dd2","application/msword","false"
"483","SAGSET/SAGSET%20backup/","Yearbook #16 - 3.doc","55296","Tue Jan 08 16:03:12 GMT 2008","363a9ef5605bd83aea9f532b77f2b7ffad9fd54197205cfca76840b020b7a961","application/msword","false"
"484","SAGSET/SAGSET%20backup/","Yearbook #16 - 4.doc","138240","Tue Jan 08 15:54:52 GMT 2008","171d3fdb92cdec441655b232dfaab5afa153f53a0a61e3bbf85f7c6b73769f85","application/msword","false"
"485","SAGSET/SAGSET%20Conference%20Manchester%202007/","A Manchester Mill Game.doc","84992","Tue Jul 17 07:11:14 BST 2007","04e0c3eb09c10176dfa4b201370633471ae435b7356e2895de283586a343ee10","application/msword","false"
"486","SAGSET/SAGSET%20Conference%20Manchester%202007/","A Mil.Hist.of the moon.doc","81920","Mon Aug 06 21:54:32 BST 2007","cc2ff43f598b48f5bfef7b8213af9a4e9869dc0cb6335c1bbd08a351ffdb5cb8","application/msword","false"
"487","SAGSET/SAGSET%20Conference%20Manchester%202007/","ACCOUNTS for conference.doc","78336","Tue Jul 10 18:03:36 BST 2007","fd852cb7e5bf82ee0877f63fdf013e4b32206e9f84c08371158384a598891c85","application/msword","false"
"488","SAGSET/SAGSET%20Conference%20Manchester%202007/","Actual list of delegates & addresses.doc","35328","Fri Jul 20 23:04:42 BST 2007","cdf9511b8edad231722cd696668dd7b707abef60f713cb585654710c5f6d042b","application/msword","false"
"489","SAGSET/SAGSET%20Conference%20Manchester%202007/","Conference Prog as it happened.doc","32256","Thu Jul 19 11:58:54 BST 2007","5de224ff6bc30fc4099dc4f0aabd901315efc23e2634d1747ecc8fd65f523312","application/msword","false"
"490","SAGSET/SAGSET%20Conference%20Manchester%202007/","CONFERENCE PROGRAMME.doc","25600","Tue Jul 10 18:07:18 BST 2007","61df024f043078cd3a2d684b655d9c58cedd36708c85de773d7671ffc697a04c","application/msword","false"
"491","SAGSET/SAGSET%20Conference%20Manchester%202007/","Conference Status at 20 June.doc","63488","Thu Jun 21 06:04:42 BST 2007","3109ec7ea5a4b6774da185df5da8deedd377d50f09e999e5dd12abe2cd4dd48e","application/msword","false"
"492","SAGSET/SAGSET%20Conference%20Manchester%202007/","Desert artwork captions.doc","75264","Thu Aug 30 14:29:48 BST 2007","0397ac82b4e5f168a51f2cb61af5f55b482495a48a4e52e19e8247d58316a0da","application/msword","false"
"493","SAGSET/SAGSET%20Conference%20Manchester%202007/","Desert photo captions.doc","67584","Thu Aug 30 13:27:48 BST 2007","361b7954cbd8eea153a64a476501ccc730b8eac97c41c885baef39e277feea72","application/msword","false"
"494","SAGSET/SAGSET%20Conference%20Manchester%202007/","Final Communications with LKH.doc","32768","Sun Jul 08 07:14:48 BST 2007","13bfc481e5838942f02a66d30b4d68a8fba878742eb3defdfb016d192c1b0623","application/msword","false"
"495","SAGSET/SAGSET%20Conference%20Manchester%202007/","Final Desert Tactics Text.doc","145408","Fri Aug 31 17:50:22 BST 2007","5ed4c6334ef5b837ca2e2ef7336eaecf2353c571578c8e851d96e920cc7419b0","application/msword","false"
"496","SAGSET/SAGSET%20Conference%20Manchester%202007/","Final SAGSET list of abstracts.doc","40960","Tue Jul 10 18:09:18 BST 2007","77d0429670c11444c6b246ee913a14cfdc0834c8cf44eb25ef193c32427ee05f","application/msword","false"
"497","SAGSET/SAGSET%20Conference%20Manchester%202007/","GRAND DEBRIEF.doc","34816","Sun Jul 22 09:10:22 BST 2007","658a04e8603aaf3ecb037d21801c2c4386d1d72d7f649b4131742bd34be88e1f","application/msword","false"
"498","SAGSET/SAGSET%20Conference%20Manchester%202007/","Handover notes forTan Kim.doc","43008","Sun Jul 22 18:26:40 BST 2007","ce5525577c4eef40a518900636460b02e7f589d79154129555cfa77942b0cb1f","application/msword","false"
"499","SAGSET/SAGSET%20Conference%20Manchester%202007/","Jacques 'Take me' abstract.doc","41472","Thu Jul 05 15:21:00 BST 2007","7f72cd79be2eb46fd24995756accd6338ddedc3527a5cb3761b283cb1389a976","application/msword","false"
"500","SAGSET/SAGSET%20Conference%20Manchester%202007/","List of desert bw Diagrams.doc","26624","Fri Aug 31 17:49:20 BST 2007","4c5e581e222bf915ae60b8d92f0e31d1819e16edd3c07a52dceff8ca06cd18b1","application/msword","false"
"501","SAGSET/SAGSET%20Conference%20Manchester%202007/","Manchester Mill Game.doc","81408","Sun Jul 15 17:39:06 BST 2007","4290c5d5694fea402cd5103861c5b139476000961c276fe3fcfd81f7b2c06e97","application/msword","false"
"502","SAGSET/SAGSET%20Conference%20Manchester%202007/","Punjab Tandoori Menu.doc","20480","Mon Jul 09 12:27:54 BST 2007","b094207e5bf6d374285b1b9f03b0fc88e61087d635e66f4bf549ea69f3822b24","application/msword","false"
"503","SAGSET/SAGSET%20Conference%20Manchester%202007/","S Bull + 2008 Conference.doc","37888","Mon Aug 13 10:56:02 BST 2007","701e2d3bc6bd464586d6f57159ec38761cab67bf19d52970f3ce10757da68b33","application/msword","false"
"504","SAGSET/SAGSET%20Conference%20Manchester%202007/","SAGSET Conference 2007 How to Book.doc","52736","Thu Jun 21 12:28:06 BST 2007","cae0bfe52b6e4fa2a1ad87d5fdc398e07ee9337574e97db8a133dac02c171007","application/msword","false"
"505","SAGSET/SAGSET%20Conference%20Manchester%202007/","SAGSET Maps.doc","34304","Wed Jan 31 21:51:44 GMT 2007","b4a449b32184be82a6d6c303f473594a4115fc9b2fbee1aa356f9a77667d8f25","application/msword","false"
"506","SAGSET/SAGSET%20Conference%20Manchester%202007/","SPEAKERS LIST & Abstracts.doc","51200","Fri Jul 06 10:34:48 BST 2007","22fc8cd767be870dd15d9b092eae16482702d052f34f30e0718a977fbb14c761","application/msword","false"
"507","SAGSET/SAGSET%20Conference%20Manchester%202007/","Umpire's Secret Keystone Diary.doc","46592","Sun Aug 12 07:31:36 BST 2007","729ab3c4c3e993f9e6d5eed0f7fcfa9d721f5167d680c5ee07c0509fe99c9121","application/msword","false"
"508","SAGSET/SAGSET%20Conference%20Manchester%202007/","Xmas Correspondence '07.doc","153088","Tue Jul 31 11:45:18 BST 2007","9ca88ca7081d032f8d382c2a85d6fe1f75c31341e318a806795db631b2e52ab0","application/msword","false"
"509","SAGSET/SAGSET%20Conference%20Stuff/","Battle of Verdun Rules.doc","266240","Sun Jul 15 23:18:18 BST 2007","0a175bb190032acf3f2adfc2b52508853acbf0b14bf7df8769ffa29a75197919","application/msword","false"
"510","SAGSET/SAGSET%20Conference%20Stuff/","Crossing the Wire Beaumont map.pdf","210079","Sun Jul 15 23:18:18 BST 2007","8379badb47b9c0b988ea0f556792177fcdb683eb074dfd4a34fec3579db1c473","application/pdf","false"
"511","SAGSET/SAGSET%20Conference%20Stuff/","Crossing the Wire countermix 29 div.pdf","132737","Sun Jul 15 23:18:18 BST 2007","c9c04bad13c1ce74a903942ca8c447c5b8a08bf4141200b271fe2b53d482c94e","application/pdf","false"
"512","SAGSET/SAGSET%20Conference%20Stuff/","Crossing the Wire Rules.pdf","209180","Sun Jul 15 23:18:18 BST 2007","e2dbaec2ed835392d7757a662e7c967a1f73e2e010f2fec85a8dbd197510f445","application/pdf","false"
"513","SAGSET/SAGSET%20Conference%20Stuff/","Jim Wallman Game Design Methodology.DOC","45056","Sun Jul 15 23:18:18 BST 2007","126c2c9757a7a5c8453d6c96d1588beda84f1b558f088b224a7797bb79abba0c","application/msword","false"
"514","SAGSET/SAGSET%20Conference%20Stuff/","SAGSET conference.doc","188928","Sun Jul 15 23:18:18 BST 2007","c0afbb29174a38bd204c3e9f5e16d04fac794ad4244dc940b8cbf64afe0b0ac4","application/msword","false"
"515","SAGSET/SAGSET%20Conference%20Stuff/","The Freeform Writing Process.doc","69632","Sun Jul 15 23:18:18 BST 2007","fb99f1eaa1337aa4be289f19022b0f2b7573ce19cc5190404eaff45b05ecfc23","application/msword","false"
"516","SAGSET/SAGSET%20Conference%20Stuff/","Yearbook #16 -1 An Intro.doc","73728","Tue Jan 08 20:05:10 GMT 2008","68987a5579a2bf0bdfbed321201dd609e9f677db12099656bf049df3667937c8","application/msword","false"
"517","Salford%20Teaching%202001/Salford%20Teaching/","Draft Exam Questions.doc","96256","Sat Nov 25 13:06:18 GMT 2000","5b760046dc72cdbc4f0e2b2aa851f627d352715060c2f0130885960c07289afb","application/msword","false"
"518","Salford%20Teaching%202001/Salford%20Teaching/","German Unification.doc","36352","Tue Oct 10 11:19:40 BST 2000","cdc8ab8475269cf59e5c0c79886c585bb97a0e2acfbbbdef56ae7ab80d334576","application/msword","false"
"519","Salford%20Teaching%202001/Salford%20Teaching/","INSURGEN.DOC","376320","Tue Jul 03 19:41:30 BST 2001","9a2f6373ad43c3cce462d6d60574f96d8be19f729928d6a7738cf150ca505d14","application/msword","true"
"520","Salford%20Teaching%202001/Salford%20Teaching/","Matt's Journal.doc","52224","Tue Jul 03 12:32:22 BST 2001","d8012a49e8cc94cba96b1dc3b5e913e7f4a9a3de611e35c198725c0eeed591ba","application/msword","false"
"521","Salford%20Teaching%202001/Salford%20Teaching/","Mil.Hist.1 term 2.doc","128000","Tue Dec 12 17:11:06 GMT 2000","4a2fd5a393fce4bc1af6aee930b0504218b455331e2779d161b3ce7cab0ea0c0","application/msword","true"
"522","Salford%20Teaching%202001/Salford%20Teaching/","protocol.doc","23040","Fri Feb 16 00:44:14 GMT 2001","61c99db56164a123ecd227d5f1f655b1bc1091edf5889158360f96768a19db35","application/msword","false"
